Province/State,Country/Region,Lat,Long,Date,ConfirmedCases,Fatalities
Tasmania,Australia,-41.4545,145.9707,10/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,11/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,12/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,13/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,14/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,15/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,16/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,17/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,18/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,19/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,20/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,21/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,22/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,23/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,24/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,25/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,26/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,27/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,28/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,29/02/2020,0,0
Tasmania,Australia,-41.4545,145.9707,01/03/2020,0,0
Tasmania,Australia,-41.4545,145.9707,02/03/2020,1,0
Tasmania,Australia,-41.4545,145.9707,03/03/2020,1,0
Tasmania,Australia,-41.4545,145.9707,04/03/2020,1,0
Tasmania,Australia,-41.4545,145.9707,05/03/2020,1,0
Tasmania,Australia,-41.4545,145.9707,06/03/2020,1,0
Tasmania,Australia,-41.4545,145.9707,07/03/2020,1,0
Tasmania,Australia,-41.4545,145.9707,08/03/2020,2,0
Tasmania,Australia,-41.4545,145.9707,09/03/2020,2,0
Tasmania,Australia,-41.4545,145.9707,10/03/2020,2,0
Tasmania,Australia,-41.4545,145.9707,11/03/2020,3,0
Tasmania,Australia,-41.4545,145.9707,12/03/2020,3,0
Tasmania,Australia,-41.4545,145.9707,13/03/2020,5,0
Tasmania,Australia,-41.4545,145.9707,14/03/2020,5,0
Tasmania,Australia,-41.4545,145.9707,15/03/2020,6,0
Tasmania,Australia,-41.4545,145.9707,16/03/2020,7,0
Tasmania,Australia,-41.4545,145.9707,17/03/2020,7,0
Tasmania,Australia,-41.4545,145.9707,18/03/2020,10,0
Tasmania,Australia,-41.4545,145.9707,19/03/2020,10,0
Tasmania,Australia,-41.4545,145.9707,20/03/2020,10,0
Tasmania,Australia,-41.4545,145.9707,21/03/2020,16,0
Tasmania,Australia,-41.4545,145.9707,22/03/2020,22,0
Tasmania,Australia,-41.4545,145.9707,23/03/2020,28,0
Tasmania,Australia,-41.4545,145.9707,24/03/2020,28,0
Victoria,Australia,-37.8136,144.9631,22/01/2020,0,0
Victoria,Australia,-37.8136,144.9631,23/01/2020,0,0
Victoria,Australia,-37.8136,144.9631,24/01/2020,0,0
Victoria,Australia,-37.8136,144.9631,25/01/2020,0,0
Victoria,Australia,-37.8136,144.9631,26/01/2020,1,0
Victoria,Australia,-37.8136,144.9631,27/01/2020,1,0
Victoria,Australia,-37.8136,144.9631,28/01/2020,1,0
Victoria,Australia,-37.8136,144.9631,29/01/2020,1,0
Victoria,Australia,-37.8136,144.9631,30/01/2020,2,0
Victoria,Australia,-37.8136,144.9631,31/01/2020,3,0
Victoria,Australia,-37.8136,144.9631,01/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,02/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,03/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,04/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,05/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,06/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,07/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,08/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,09/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,10/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,11/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,12/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,13/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,14/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,15/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,16/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,17/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,18/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,19/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,20/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,21/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,22/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,23/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,24/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,25/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,26/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,27/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,28/02/2020,4,0
Victoria,Australia,-37.8136,144.9631,29/02/2020,7,0
Victoria,Australia,-37.8136,144.9631,01/03/2020,7,0
Victoria,Australia,-37.8136,144.9631,02/03/2020,9,0
Victoria,Australia,-37.8136,144.9631,03/03/2020,9,0
Victoria,Australia,-37.8136,144.9631,04/03/2020,10,0
Victoria,Australia,-37.8136,144.9631,05/03/2020,10,0
Victoria,Australia,-37.8136,144.9631,06/03/2020,10,0
Victoria,Australia,-37.8136,144.9631,07/03/2020,11,0
Victoria,Australia,-37.8136,144.9631,08/03/2020,11,0
Victoria,Australia,-37.8136,144.9631,09/03/2020,15,0
Victoria,Australia,-37.8136,144.9631,10/03/2020,18,0
Victoria,Australia,-37.8136,144.9631,11/03/2020,21,0
Victoria,Australia,-37.8136,144.9631,12/03/2020,21,0
Victoria,Australia,-37.8136,144.9631,13/03/2020,36,0
Victoria,Australia,-37.8136,144.9631,14/03/2020,49,0
Victoria,Australia,-37.8136,144.9631,15/03/2020,57,0
Victoria,Australia,-37.8136,144.9631,16/03/2020,71,0
Victoria,Australia,-37.8136,144.9631,17/03/2020,94,0
Victoria,Australia,-37.8136,144.9631,18/03/2020,121,0
Victoria,Australia,-37.8136,144.9631,19/03/2020,121,0
Victoria,Australia,-37.8136,144.9631,20/03/2020,121,0
Victoria,Australia,-37.8136,144.9631,21/03/2020,229,0
Victoria,Australia,-37.8136,144.9631,22/03/2020,296,0
Victoria,Australia,-37.8136,144.9631,23/03/2020,355,0
Victoria,Australia,-37.8136,144.9631,24/03/2020,411,0
Western Australia,Australia,-31.9505,115.8605,22/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,23/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,24/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,25/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,26/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,27/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,28/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,29/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,30/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,31/01/2020,0,0
Western Australia,Australia,-31.9505,115.8605,01/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,02/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,03/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,04/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,05/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,06/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,07/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,08/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,09/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,10/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,11/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,12/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,13/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,14/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,15/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,16/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,17/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,18/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,19/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,20/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,21/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,22/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,23/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,24/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,25/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,26/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,27/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,28/02/2020,0,0
Western Australia,Australia,-31.9505,115.8605,29/02/2020,2,0
Western Australia,Australia,-31.9505,115.8605,01/03/2020,2,1
Western Australia,Australia,-31.9505,115.8605,02/03/2020,2,1
Western Australia,Australia,-31.9505,115.8605,03/03/2020,2,1
Western Australia,Australia,-31.9505,115.8605,04/03/2020,2,1
Western Australia,Australia,-31.9505,115.8605,05/03/2020,3,1
Western Australia,Australia,-31.9505,115.8605,06/03/2020,3,1
Western Australia,Australia,-31.9505,115.8605,07/03/2020,3,1
Western Australia,Australia,-31.9505,115.8605,08/03/2020,3,1
Western Australia,Australia,-31.9505,115.8605,09/03/2020,4,1
Western Australia,Australia,-31.9505,115.8605,10/03/2020,6,1
Western Australia,Australia,-31.9505,115.8605,11/03/2020,9,1
Western Australia,Australia,-31.9505,115.8605,12/03/2020,9,1
Western Australia,Australia,-31.9505,115.8605,13/03/2020,14,1
Western Australia,Australia,-31.9505,115.8605,14/03/2020,17,1
Western Australia,Australia,-31.9505,115.8605,15/03/2020,17,1
Western Australia,Australia,-31.9505,115.8605,16/03/2020,28,1
Western Australia,Australia,-31.9505,115.8605,17/03/2020,31,1
Western Australia,Australia,-31.9505,115.8605,18/03/2020,35,1
Western Australia,Australia,-31.9505,115.8605,19/03/2020,52,1
Western Australia,Australia,-31.9505,115.8605,20/03/2020,64,1
Western Australia,Australia,-31.9505,115.8605,21/03/2020,90,1
Western Australia,Australia,-31.9505,115.8605,22/03/2020,120,1
Western Australia,Australia,-31.9505,115.8605,23/03/2020,140,1
Western Australia,Australia,-31.9505,115.8605,24/03/2020,175,1
,Austria,47.5162,14.5501,22/01/2020,0,0
,Austria,47.5162,14.5501,23/01/2020,0,0
,Austria,47.5162,14.5501,24/01/2020,0,0
,Austria,47.5162,14.5501,25/01/2020,0,0
,Austria,47.5162,14.5501,26/01/2020,0,0
,Austria,47.5162,14.5501,27/01/2020,0,0
,Austria,47.5162,14.5501,28/01/2020,0,0
,Austria,47.5162,14.5501,29/01/2020,0,0
,Austria,47.5162,14.5501,30/01/2020,0,0
,Austria,47.5162,14.5501,31/01/2020,0,0
,Austria,47.5162,14.5501,01/02/2020,0,0
,Austria,47.5162,14.5501,02/02/2020,0,0
,Austria,47.5162,14.5501,03/02/2020,0,0
,Austria,47.5162,14.5501,04/02/2020,0,0
,Austria,47.5162,14.5501,05/02/2020,0,0
,Austria,47.5162,14.5501,06/02/2020,0,0
,Austria,47.5162,14.5501,07/02/2020,0,0
,Austria,47.5162,14.5501,08/02/2020,0,0
,Austria,47.5162,14.5501,09/02/2020,0,0
,Austria,47.5162,14.5501,10/02/2020,0,0
,Austria,47.5162,14.5501,11/02/2020,0,0
,Austria,47.5162,14.5501,12/02/2020,0,0
,Austria,47.5162,14.5501,13/02/2020,0,0
,Austria,47.5162,14.5501,14/02/2020,0,0
,Austria,47.5162,14.5501,15/02/2020,0,0
,Austria,47.5162,14.5501,16/02/2020,0,0
,Austria,47.5162,14.5501,17/02/2020,0,0
,Austria,47.5162,14.5501,18/02/2020,0,0
,Austria,47.5162,14.5501,19/02/2020,0,0
,Austria,47.5162,14.5501,20/02/2020,0,0
,Austria,47.5162,14.5501,21/02/2020,0,0
,Austria,47.5162,14.5501,22/02/2020,0,0
,Austria,47.5162,14.5501,23/02/2020,0,0
,Austria,47.5162,14.5501,24/02/2020,0,0
,Austria,47.5162,14.5501,25/02/2020,2,0
,Austria,47.5162,14.5501,26/02/2020,2,0
,Austria,47.5162,14.5501,27/02/2020,3,0
,Austria,47.5162,14.5501,28/02/2020,3,0
,Austria,47.5162,14.5501,29/02/2020,9,0
,Austria,47.5162,14.5501,01/03/2020,14,0
,Austria,47.5162,14.5501,02/03/2020,18,0
,Austria,47.5162,14.5501,03/03/2020,21,0
,Austria,47.5162,14.5501,04/03/2020,29,0
,Austria,47.5162,14.5501,05/03/2020,41,0
,Austria,47.5162,14.5501,06/03/2020,55,0
,Austria,47.5162,14.5501,07/03/2020,79,0
,Austria,47.5162,14.5501,08/03/2020,104,0
,Austria,47.5162,14.5501,09/03/2020,131,0
,Austria,47.5162,14.5501,10/03/2020,182,0
,Austria,47.5162,14.5501,11/03/2020,246,0
,Austria,47.5162,14.5501,12/03/2020,302,1
,Austria,47.5162,14.5501,13/03/2020,504,1
,Austria,47.5162,14.5501,14/03/2020,655,1
,Austria,47.5162,14.5501,15/03/2020,860,1
,Austria,47.5162,14.5501,16/03/2020,1018,3
,Austria,47.5162,14.5501,17/03/2020,1332,3
,Austria,47.5162,14.5501,18/03/2020,1646,4
,Austria,47.5162,14.5501,19/03/2020,2013,6
,Austria,47.5162,14.5501,20/03/2020,2388,6
,Austria,47.5162,14.5501,21/03/2020,2814,8
,Austria,47.5162,14.5501,22/03/2020,3244,16
,Austria,47.5162,14.5501,23/03/2020,4474,21
,Austria,47.5162,14.5501,24/03/2020,5283,28
,Azerbaijan,40.1431,47.5769,22/01/2020,0,0
,Azerbaijan,40.1431,47.5769,23/01/2020,0,0
,Azerbaijan,40.1431,47.5769,24/01/2020,0,0
,Azerbaijan,40.1431,47.5769,25/01/2020,0,0
,Azerbaijan,40.1431,47.5769,26/01/2020,0,0
,Azerbaijan,40.1431,47.5769,27/01/2020,0,0
,Azerbaijan,40.1431,47.5769,28/01/2020,0,0
,Azerbaijan,40.1431,47.5769,29/01/2020,0,0
,Azerbaijan,40.1431,47.5769,30/01/2020,0,0
,Azerbaijan,40.1431,47.5769,31/01/2020,0,0
,Azerbaijan,40.1431,47.5769,01/02/2020,0,0
,Azerbaijan,40.1431,47.5769,02/02/2020,0,0
,Azerbaijan,40.1431,47.5769,03/02/2020,0,0
,Azerbaijan,40.1431,47.5769,04/02/2020,0,0
,Azerbaijan,40.1431,47.5769,05/02/2020,0,0
,Azerbaijan,40.1431,47.5769,06/02/2020,0,0
,Azerbaijan,40.1431,47.5769,07/02/2020,0,0
,Azerbaijan,40.1431,47.5769,08/02/2020,0,0
,Azerbaijan,40.1431,47.5769,09/02/2020,0,0
,Azerbaijan,40.1431,47.5769,10/02/2020,0,0
,Azerbaijan,40.1431,47.5769,11/02/2020,0,0
,Azerbaijan,40.1431,47.5769,12/02/2020,0,0
,Azerbaijan,40.1431,47.5769,13/02/2020,0,0
,Azerbaijan,40.1431,47.5769,14/02/2020,0,0
,Azerbaijan,40.1431,47.5769,15/02/2020,0,0
,Azerbaijan,40.1431,47.5769,16/02/2020,0,0
,Azerbaijan,40.1431,47.5769,17/02/2020,0,0
,Azerbaijan,40.1431,47.5769,18/02/2020,0,0
,Azerbaijan,40.1431,47.5769,19/02/2020,0,0
,Azerbaijan,40.1431,47.5769,20/02/2020,0,0
,Azerbaijan,40.1431,47.5769,21/02/2020,0,0
,Azerbaijan,40.1431,47.5769,22/02/2020,0,0
,Azerbaijan,40.1431,47.5769,23/02/2020,0,0
,Azerbaijan,40.1431,47.5769,24/02/2020,0,0
,Azerbaijan,40.1431,47.5769,25/02/2020,0,0
,Azerbaijan,40.1431,47.5769,26/02/2020,0,0
,Azerbaijan,40.1431,47.5769,27/02/2020,0,0
,Azerbaijan,40.1431,47.5769,28/02/2020,0,0
,Azerbaijan,40.1431,47.5769,29/02/2020,0,0
,Azerbaijan,40.1431,47.5769,01/03/2020,3,0
,Azerbaijan,40.1431,47.5769,02/03/2020,3,0
,Azerbaijan,40.1431,47.5769,03/03/2020,3,0
,Azerbaijan,40.1431,47.5769,04/03/2020,3,0
,Azerbaijan,40.1431,47.5769,05/03/2020,6,0
,Azerbaijan,40.1431,47.5769,06/03/2020,6,0
,Azerbaijan,40.1431,47.5769,07/03/2020,9,0
,Azerbaijan,40.1431,47.5769,08/03/2020,9,0
,Azerbaijan,40.1431,47.5769,09/03/2020,9,0
,Azerbaijan,40.1431,47.5769,10/03/2020,11,0
,Azerbaijan,40.1431,47.5769,11/03/2020,11,0
,Azerbaijan,40.1431,47.5769,12/03/2020,11,0
,Azerbaijan,40.1431,47.5769,13/03/2020,15,1
,Azerbaijan,40.1431,47.5769,14/03/2020,15,1
,Azerbaijan,40.1431,47.5769,15/03/2020,23,1
,Azerbaijan,40.1431,47.5769,16/03/2020,15,1
,Azerbaijan,40.1431,47.5769,17/03/2020,28,1
,Azerbaijan,40.1431,47.5769,18/03/2020,28,1
,Azerbaijan,40.1431,47.5769,19/03/2020,44,1
,Azerbaijan,40.1431,47.5769,20/03/2020,44,1
,Azerbaijan,40.1431,47.5769,21/03/2020,53,1
,Azerbaijan,40.1431,47.5769,22/03/2020,65,1
,Azerbaijan,40.1431,47.5769,23/03/2020,72,1
,Azerbaijan,40.1431,47.5769,24/03/2020,87,1
,Bahrain,26.0275,50.55,22/01/2020,0,0
,Bahrain,26.0275,50.55,23/01/2020,0,0
,Bahrain,26.0275,50.55,24/01/2020,0,0
,Bahrain,26.0275,50.55,25/01/2020,0,0
,Bahrain,26.0275,50.55,26/01/2020,0,0
,Bahrain,26.0275,50.55,27/01/2020,0,0
,Bahrain,26.0275,50.55,28/01/2020,0,0
,Bahrain,26.0275,50.55,29/01/2020,0,0
,Bahrain,26.0275,50.55,30/01/2020,0,0
,Bahrain,26.0275,50.55,31/01/2020,0,0
,Bahrain,26.0275,50.55,01/02/2020,0,0
,Bahrain,26.0275,50.55,02/02/2020,0,0
,Bahrain,26.0275,50.55,03/02/2020,0,0
,Bahrain,26.0275,50.55,04/02/2020,0,0
,Bahrain,26.0275,50.55,05/02/2020,0,0
,Bahrain,26.0275,50.55,06/02/2020,0,0
,Bahrain,26.0275,50.55,07/02/2020,0,0
,Bahrain,26.0275,50.55,08/02/2020,0,0
,Bahrain,26.0275,50.55,09/02/2020,0,0
,Bahrain,26.0275,50.55,10/02/2020,0,0
,Bahrain,26.0275,50.55,11/02/2020,0,0
,Bahrain,26.0275,50.55,12/02/2020,0,0
,Bahrain,26.0275,50.55,13/02/2020,0,0
,Bahrain,26.0275,50.55,14/02/2020,0,0
,Bahrain,26.0275,50.55,15/02/2020,0,0
,Bahrain,26.0275,50.55,16/02/2020,0,0
,Bahrain,26.0275,50.55,17/02/2020,0,0
,Bahrain,26.0275,50.55,18/02/2020,0,0
,Bahrain,26.0275,50.55,19/02/2020,0,0
,Bahrain,26.0275,50.55,20/02/2020,0,0
,Bahrain,26.0275,50.55,21/02/2020,0,0
,Bahrain,26.0275,50.55,22/02/2020,0,0
,Bahrain,26.0275,50.55,23/02/2020,0,0
,Bahrain,26.0275,50.55,24/02/2020,1,0
,Bahrain,26.0275,50.55,25/02/2020,23,0
,Bahrain,26.0275,50.55,26/02/2020,33,0
,Bahrain,26.0275,50.55,27/02/2020,33,0
,Bahrain,26.0275,50.55,28/02/2020,36,0
,Bahrain,26.0275,50.55,29/02/2020,41,0
,Bahrain,26.0275,50.55,01/03/2020,47,0
,Bahrain,26.0275,50.55,02/03/2020,49,0
,Bahrain,26.0275,50.55,03/03/2020,49,0
,Bahrain,26.0275,50.55,04/03/2020,52,0
,Bahrain,26.0275,50.55,05/03/2020,55,0
,Bahrain,26.0275,50.55,06/03/2020,60,0
,Bahrain,26.0275,50.55,07/03/2020,85,0
,Bahrain,26.0275,50.55,08/03/2020,85,0
,Bahrain,26.0275,50.55,09/03/2020,95,0
,Bahrain,26.0275,50.55,10/03/2020,110,0
,Bahrain,26.0275,50.55,11/03/2020,195,0
,Bahrain,26.0275,50.55,12/03/2020,195,0
,Bahrain,26.0275,50.55,13/03/2020,189,0
,Bahrain,26.0275,50.55,14/03/2020,210,0
,Bahrain,26.0275,50.55,15/03/2020,214,0
,Bahrain,26.0275,50.55,16/03/2020,214,1
,Bahrain,26.0275,50.55,17/03/2020,228,1
,Bahrain,26.0275,50.55,18/03/2020,256,1
,Bahrain,26.0275,50.55,19/03/2020,278,1
,Bahrain,26.0275,50.55,20/03/2020,285,1
,Bahrain,26.0275,50.55,21/03/2020,305,1
,Bahrain,26.0275,50.55,22/03/2020,332,2
,Bahrain,26.0275,50.55,23/03/2020,377,2
,Bahrain,26.0275,50.55,24/03/2020,392,3
,Bangladesh,23.685,90.3563,22/01/2020,0,0
,Bangladesh,23.685,90.3563,23/01/2020,0,0
,Bangladesh,23.685,90.3563,24/01/2020,0,0
,Bangladesh,23.685,90.3563,25/01/2020,0,0
,Bangladesh,23.685,90.3563,26/01/2020,0,0
,Bangladesh,23.685,90.3563,27/01/2020,0,0
,Bangladesh,23.685,90.3563,28/01/2020,0,0
,Bangladesh,23.685,90.3563,29/01/2020,0,0
,Bangladesh,23.685,90.3563,30/01/2020,0,0
,Bangladesh,23.685,90.3563,31/01/2020,0,0
,Bangladesh,23.685,90.3563,01/02/2020,0,0
,Bangladesh,23.685,90.3563,02/02/2020,0,0
,Bangladesh,23.685,90.3563,03/02/2020,0,0
,Bangladesh,23.685,90.3563,04/02/2020,0,0
,Bangladesh,23.685,90.3563,05/02/2020,0,0
,Bangladesh,23.685,90.3563,06/02/2020,0,0
,Bangladesh,23.685,90.3563,07/02/2020,0,0
,Bangladesh,23.685,90.3563,08/02/2020,0,0
,Bangladesh,23.685,90.3563,09/02/2020,0,0
,Bangladesh,23.685,90.3563,10/02/2020,0,0
,Bangladesh,23.685,90.3563,11/02/2020,0,0
,Bangladesh,23.685,90.3563,12/02/2020,0,0
,Bangladesh,23.685,90.3563,13/02/2020,0,0
,Bangladesh,23.685,90.3563,14/02/2020,0,0
,Bangladesh,23.685,90.3563,15/02/2020,0,0
,Bangladesh,23.685,90.3563,16/02/2020,0,0
,Bangladesh,23.685,90.3563,17/02/2020,0,0
,Bangladesh,23.685,90.3563,18/02/2020,0,0
,Bangladesh,23.685,90.3563,19/02/2020,0,0
,Bangladesh,23.685,90.3563,20/02/2020,0,0
,Bangladesh,23.685,90.3563,21/02/2020,0,0
,Bangladesh,23.685,90.3563,22/02/2020,0,0
,Bangladesh,23.685,90.3563,23/02/2020,0,0
,Bangladesh,23.685,90.3563,24/02/2020,0,0
,Bangladesh,23.685,90.3563,25/02/2020,0,0
,Bangladesh,23.685,90.3563,26/02/2020,0,0
,Bangladesh,23.685,90.3563,27/02/2020,0,0
,Bangladesh,23.685,90.3563,28/02/2020,0,0
,Bangladesh,23.685,90.3563,29/02/2020,0,0
,Bangladesh,23.685,90.3563,01/03/2020,0,0
,Bangladesh,23.685,90.3563,02/03/2020,0,0
,Bangladesh,23.685,90.3563,03/03/2020,0,0
,Bangladesh,23.685,90.3563,04/03/2020,0,0
,Bangladesh,23.685,90.3563,05/03/2020,0,0
,Bangladesh,23.685,90.3563,06/03/2020,0,0
,Bangladesh,23.685,90.3563,07/03/2020,0,0
,Bangladesh,23.685,90.3563,08/03/2020,3,0
,Bangladesh,23.685,90.3563,09/03/2020,3,0
,Bangladesh,23.685,90.3563,10/03/2020,3,0
,Bangladesh,23.685,90.3563,11/03/2020,3,0
,Bangladesh,23.685,90.3563,12/03/2020,3,0
,Bangladesh,23.685,90.3563,13/03/2020,3,0
,Bangladesh,23.685,90.3563,14/03/2020,3,0
,Bangladesh,23.685,90.3563,15/03/2020,5,0
,Bangladesh,23.685,90.3563,16/03/2020,8,0
,Bangladesh,23.685,90.3563,17/03/2020,10,0
,Bangladesh,23.685,90.3563,18/03/2020,14,1
,Bangladesh,23.685,90.3563,19/03/2020,17,1
,Bangladesh,23.685,90.3563,20/03/2020,20,1
,Bangladesh,23.685,90.3563,21/03/2020,25,2
,Bangladesh,23.685,90.3563,22/03/2020,27,2
,Bangladesh,23.685,90.3563,23/03/2020,33,3
,Bangladesh,23.685,90.3563,24/03/2020,39,4
,Barbados,13.1939,-59.5432,22/01/2020,0,0
,Barbados,13.1939,-59.5432,23/01/2020,0,0
,Barbados,13.1939,-59.5432,24/01/2020,0,0
,Barbados,13.1939,-59.5432,25/01/2020,0,0
,Barbados,13.1939,-59.5432,26/01/2020,0,0
,Barbados,13.1939,-59.5432,27/01/2020,0,0
,Barbados,13.1939,-59.5432,28/01/2020,0,0
,Barbados,13.1939,-59.5432,29/01/2020,0,0
,Barbados,13.1939,-59.5432,30/01/2020,0,0
,Barbados,13.1939,-59.5432,31/01/2020,0,0
,Barbados,13.1939,-59.5432,01/02/2020,0,0
,Barbados,13.1939,-59.5432,02/02/2020,0,0
,Barbados,13.1939,-59.5432,03/02/2020,0,0
,Barbados,13.1939,-59.5432,04/02/2020,0,0
,Barbados,13.1939,-59.5432,05/02/2020,0,0
,Barbados,13.1939,-59.5432,06/02/2020,0,0
,Barbados,13.1939,-59.5432,07/02/2020,0,0
,Barbados,13.1939,-59.5432,08/02/2020,0,0
,Barbados,13.1939,-59.5432,09/02/2020,0,0
,Barbados,13.1939,-59.5432,10/02/2020,0,0
,Barbados,13.1939,-59.5432,11/02/2020,0,0
,Barbados,13.1939,-59.5432,12/02/2020,0,0
,Barbados,13.1939,-59.5432,13/02/2020,0,0
,Barbados,13.1939,-59.5432,14/02/2020,0,0
,Barbados,13.1939,-59.5432,15/02/2020,0,0
,Barbados,13.1939,-59.5432,16/02/2020,0,0
,Barbados,13.1939,-59.5432,17/02/2020,0,0
,Barbados,13.1939,-59.5432,18/02/2020,0,0
,Barbados,13.1939,-59.5432,19/02/2020,0,0
,Barbados,13.1939,-59.5432,20/02/2020,0,0
,Barbados,13.1939,-59.5432,21/02/2020,0,0
,Barbados,13.1939,-59.5432,22/02/2020,0,0
,Barbados,13.1939,-59.5432,23/02/2020,0,0
,Barbados,13.1939,-59.5432,24/02/2020,0,0
,Barbados,13.1939,-59.5432,25/02/2020,0,0
,Barbados,13.1939,-59.5432,26/02/2020,0,0
,Barbados,13.1939,-59.5432,27/02/2020,0,0
,Barbados,13.1939,-59.5432,28/02/2020,0,0
,Barbados,13.1939,-59.5432,29/02/2020,0,0
,Barbados,13.1939,-59.5432,01/03/2020,0,0
,Barbados,13.1939,-59.5432,02/03/2020,0,0
,Barbados,13.1939,-59.5432,03/03/2020,0,0
,Barbados,13.1939,-59.5432,04/03/2020,0,0
,Barbados,13.1939,-59.5432,05/03/2020,0,0
,Barbados,13.1939,-59.5432,06/03/2020,0,0
,Barbados,13.1939,-59.5432,07/03/2020,0,0
,Barbados,13.1939,-59.5432,08/03/2020,0,0
,Barbados,13.1939,-59.5432,09/03/2020,0,0
,Barbados,13.1939,-59.5432,10/03/2020,0,0
,Barbados,13.1939,-59.5432,11/03/2020,0,0
,Barbados,13.1939,-59.5432,12/03/2020,0,0
,Barbados,13.1939,-59.5432,13/03/2020,0,0
,Barbados,13.1939,-59.5432,14/03/2020,0,0
,Barbados,13.1939,-59.5432,15/03/2020,0,0
,Barbados,13.1939,-59.5432,16/03/2020,0,0
,Barbados,13.1939,-59.5432,17/03/2020,2,0
